user_id,status_id,created_at,screen_name,text,source,display_text_width,country
1331781439340294145,1406120379089887234,2021-06-19T05:23:17Z,LorieGr99112548,"Chinese officials are reportedly considering ending all of the country’s restrictions on childbirth and will start introducing policies to encourage having children, The Wall Street Journal reports. https://t.co/oyHa9zhOWT",Twitter for Android,140,NA
1219331326957871104,1406119022249209856,2021-06-19T05:17:53Z,areli_veee,"I heard that pregnancy and motherhood would change my stance on abortion, but if anything going through pregnancy, childbirth, and parenthood has only made me 10x more pro choice lol. I can't imagine forcing somebody through that kind of hell against their will.",Twitter for iPhone,140,NA
1006547543000535040,1406117437112729600,2021-06-19T05:11:36Z,tomdrabowicz,"Amid concern about falling birthrates, Chinese officials are drawing up plans to further loosen birth restrictions and transition toward policies that explicitly encourage childbirth https://t.co/Xo7aZhX073",Twitter Web App,139,NA
1139115885073797120,1406117183709581316,2021-06-19T05:10:35Z,BaekhyunBrave,@lordkrisdemort YOUR GODCHILD AND HER MOTHER LOVES YOU ITS OKAY THAT YOU COULDN'T READ IT IN DOCS YOU WERE DEALING WITH CHILDBIRTH YOURSELF BUT YOUR CONSTANT SUPPORT AND LOVE REALLY MEANS A LOT TO ME THANK YOU MAY,Twitter for Android,197,NA
1247596873457610752,1406116645353840642,2021-06-19T05:08:27Z,LWiebeld,"Rm 8:22 The Whole Creation has been Groaning Together in the Pains of Childbirth until Now &amp; not only the Creation but We Ourselves who Have the Firstfruits of the Spirit groan inwardly as We wait Eagerly 4 Adoption as Sons, the Redemption of r Bodies 4 in this Hope We Were Saved https://t.co/PCQr0Xid6h",Twitter for Android,144,NA
1119382816364609536,1406115658232909825,2021-06-19T05:04:31Z,batcreature,"@batbrainzzz You’re good!! 
also i relate to being scramble brained..i’m pretty sure my ADHD was a result of my brain losing oxygen during childbirth fr",Twitter for iPhone,139,NA
1189415043718438912,1406114439787683842,2021-06-19T04:59:41Z,Michell82442274,@daniellucasox I've had 6 kidney stones in the past 4 years. I was unable to pass any of them. So I had surgery to remove them. Then spent a week with a stent in afterwards. I can honestly say it was easier to have natural childbirth with a 8lb baby then a kidney stone. Feel for you!,Twitter for Android,269,NA
1248989629727924225,1406114238700032012,2021-06-19T04:58:53Z,thatsadwitch,"I heard that pregnancy and motherhood would change my stance on abortion, but if anything going through pregnancy, childbirth, and parenthood has only made me 10x more pro choice lol. I can't imagine forcing somebody through that kind of hell against their will.",Twitter for Android,140,NA
997557782785286145,1406113450913415172,2021-06-19T04:55:45Z,brigidtakeyo344,"Violence is dangerous to both the pregnant woman and her pregnancy. Let us stop violence against pregnant women and young girls to reduce the risks of miscarriage,  premature labor, and complications during childbirth.  
#MaternalHeathMatters. 
@_lortoh_ @brigidtakeyo344 https://t.co/wJ5aJva7Qj",Twitter for iPhone,140,NA
1338995973146562561,1406112837282328586,2021-06-19T04:53:19Z,CreHipp,"My new article with @elsamwm in @MidwiferyJnl  on #freebirthing women's experiences of undisturbed physiological birth inc. #birth position, embodied knowledge, pain relief &amp; fetus ejection reflex. #childbirth #pregnancy #maternitycare #freebirth  @ESRC 

https://t.co/Rm41ffxEPW",Twitter Web App,140,NA
1338995973146562561,1405497400328802306,2021-06-17T12:07:47Z,CreHipp,"#ObstetricFistula is a devastating childbirth injury, and a neglected public health and #humanrights issue. 

The FIGO Fistula Surgery Training Initiative works to close the treatment gap by training fistula surgeons in underserved regions. #EndFistula

https://t.co/eHwfIKWCWW",Twitter Web App,139,NA
1178783728807620615,1406112767220895747,2021-06-19T04:53:02Z,TaintedSaint2,@BilboBa29009942 @PK8820 @WSJPolitics I think it's very easy to dismiss the valid concerns of pregnancy and childbirth and maintain an unrealistic view when you know it is something that will never apply to you directly.,Twitter Web App,182,NA
267407238,1406112290152214534,2021-06-19T04:51:08Z,CateHicks,"@Childbirth_UK You may want to listen to my podcast, SOME KINDA WOMAN, Stories of Us. Birth narratives here, some from international touring show SINGING THE BONES.. go to https://t.co/OGuczHKjvu",Twitter Web App,195,NA
1191927258736287744,1406110234955849729,2021-06-19T04:42:58Z,naranja_pom,I love how the female saints are all like “I’m the patron saint of childbirth and helping the sick!” And saint Barbra is just there like “yeah well my patronage is to GUNS. Godbless America 🇺🇸 🦅💯💯”,Twitter Web App,197,NA
1238423357587992577,1406110232716005379,2021-06-19T04:42:58Z,HK97XE0,BRUHHHHHH WHTA IF I DIE DURING CHILDBIRTH????? LIKE I GIVE@BIRTH AND DIE???? SO SCARY BRUHH,Twitter for iPhone,91,NA
1265326545607917568,1406109444438597636,2021-06-19T04:39:50Z,tempever,"@wingfem Everyone always wants to co-opt race to justify their oppression. It's racist af. I don't see people getting shot at or denied loans or dying from childbirth bc they're fat. 

When I was fat, I knew I could lose weight. I can't lose my Asianness, lord knows I've tried.",Twitter for iPhone,140,NA
172270686,1406109004766515202,2021-06-19T04:38:05Z,L_deeee,"I heard that pregnancy and motherhood would change my stance on abortion, but if anything going through pregnancy, childbirth, and parenthood has only made me 10x more pro choice lol. I can't imagine forcing somebody through that kind of hell against their will.",Twitter for Android,140,NA
1373767862117015553,1406108987586760706,2021-06-19T04:38:01Z,aksk_enbot,"...I've... forced Yukie to give up on so many things. To put her through this during childbirth, such an important time in her life... I'm ashamed.","Cheap Bots, Done Quick!",147,NA
3326550096,1406108737841123330,2021-06-19T04:37:01Z,BarbaraDolan11,"Amid concern about falling birthrates, Chinese officials are drawing up plans to further loosen birth restrictions and transition toward policies that explicitly encourage childbirth https://t.co/Xo7aZhX073",Twitter for Android,139,NA
1385777586135916545,1406108521460944900,2021-06-19T04:36:10Z,TorontoFarmEN,"#CCP has lost the dividend brought by the population. Under unbearable economic pressure, young people no longer want to cultivate offspring.
#CCP 
#GTV
#GNEWS

https://t.co/dMnT1kLnyI",Twitter Web App,184,NA
26244189,1406108453580464132,2021-06-19T04:35:54Z,Dicksonmagecha,"Amid concern about falling birthrates, Chinese officials are drawing up plans to further loosen birth restrictions and transition toward policies that explicitly encourage childbirth https://t.co/Xo7aZhX073",Twitter for Android,139,NA
784832209802887168,1406108115158896642,2021-06-19T04:34:33Z,mzjenny_704,This Kevin Hart movie is too much. Not even 30 minutes in.  Legit my fear is to die from childbirth. I’ve almost died once before from a pregnancy.,Twitter for iPhone,147,NA
1334387541106176002,1406107953552318467,2021-06-19T04:33:55Z,hildasoleiI,"I heard that pregnancy and motherhood would change my stance on abortion, but if anything going through pregnancy, childbirth, and parenthood has only made me 10x more pro choice lol. I can't imagine forcing somebody through that kind of hell against their will.",Twitter for iPhone,140,NA
3731166738,1406107710668656645,2021-06-19T04:32:57Z,ana___lise,"I heard that pregnancy and motherhood would change my stance on abortion, but if anything going through pregnancy, childbirth, and parenthood has only made me 10x more pro choice lol. I can't imagine forcing somebody through that kind of hell against their will.",Twitter for iPhone,140,NA
1355982107479220225,1406107597954899968,2021-06-19T04:32:30Z,AbolishxPolice,"@JackPosobiec There also no such thing as people who are pro abortion. We're pro women's rights. Until you've had a family member die during childbirth, you don't get to weigh in on how we protect ourselves from the dangers of pregnancy, from poverty to death. #AbortionIsCastleDoctrine",Twitter Web App,272,NA
793623838806335488,1406107357441105921,2021-06-19T04:31:32Z,itcounted,"Chinese officials are reportedly considering ending all of the country’s restrictions on childbirth and will start introducing policies to encourage having children, The Wall Street Journal reports. https://t.co/oyHa9zhOWT",Twitter for iPhone,140,NA
310574155,1406107351724212226,2021-06-19T04:31:31Z,Kaylee_Killjoy,"I heard that pregnancy and motherhood would change my stance on abortion, but if anything going through pregnancy, childbirth, and parenthood has only made me 10x more pro choice lol. I can't imagine forcing somebody through that kind of hell against their will.",Twitter for Android,140,NA
2377400444,1406106229387132932,2021-06-19T04:27:03Z,b77ef513de564a5,"Latest: China mulls end to childbirth restrictions by 2025: Report
China is considering ending its limits on childbirth by 2025 after finding its population growth is slowing down, said a report.",Twitter Web App,140,NA
2907752107,1406105937463623684,2021-06-19T04:25:54Z,han12lou,"I heard that pregnancy and motherhood would change my stance on abortion, but if anything going through pregnancy, childbirth, and parenthood has only made me 10x more pro choice lol. I can't imagine forcing somebody through that kind of hell against their will.",Twitter for iPhone,140,NA
1210139792249241600,1406105349074034691,2021-06-19T04:23:34Z,BANGChara426,"@itsAlienAgain LMAOOO GSHDBJWBDJWBDIS

PREGNANCY AND CHILDBIRTH, LET'S NEVER MEET🥰🥰 https://t.co/W0JdyKqjwJ",Twitter for iPhone,68,NA
769242710691704833,1406104900770095105,2021-06-19T04:21:47Z,MaThenjM,"Amid concern about falling birthrates, Chinese officials are drawing up plans to further loosen birth restrictions and transition toward policies that explicitly encourage childbirth https://t.co/Xo7aZhX073",Twitter for Android,139,NA
224811364,1406104785259044869,2021-06-19T04:21:19Z,PS641600,Beijing Weighs Scrapping All Childbirth Restrictions By 2025 To Fend Off 'Japanification' https://t.co/ipoqkXDZMH,Twitter for iPhone,113,NA
27897429,1406104602441916420,2021-06-19T04:20:36Z,PresWallace,"Chinese officials are reportedly considering ending all of the country’s restrictions on childbirth and will start introducing policies to encourage having children, The Wall Street Journal reports. https://t.co/oyHa9zhOWT",Twitter for iPhone,140,NA
888296214331916288,1406104095681781768,2021-06-19T04:18:35Z,JadeCricle,"WSJ: Chinese policymakers are discussing the possibility of fully doing away with birth restrictions by 2025, according to people familiar with the matter, reflecting increased urgency in Beijing

https://t.co/6ogrEODyiA",Tweetbot for iΟS,140,NA
1097768024373751813,1406103421850198016,2021-06-19T04:15:54Z,Muddlehead_Fool,My curiosity for human interaction peaked at childbirth,Twitter Web App,74,NA
753571509080174592,1405869163000864772,2021-06-18T12:45:02Z,viriyabot,"In five years, China went from a one-child policy to a three-child policy. Within the next five years, it could go to an anything-goes policy, sources say https://t.co/8zo65iH0mH",viriya,140,NA
753571509080174592,1405823862550548481,2021-06-18T09:45:02Z,viriyabot,"Exclusive: China considers lifting all childbirth restrictions by 2025 and shifting toward policies that explicitly encourage childbirth, @QiZHAI reports with Liyan Qi https://t.co/fNcdGsjx87?",viriya,140,NA
753571509080174592,1406103201821204482,2021-06-19T04:15:02Z,viriyabot,"Amid concern about falling birthrates, Chinese officials are drawing up plans to further loosen birth restrictions and transition toward policies that explicitly encourage childbirth https://t.co/Xo7aZhX073",viriya,139,NA
753571509080174592,1406088104067354630,2021-06-19T03:15:02Z,viriyabot,China mulls end to childbirth restrictions by 2025: report https://t.co/WtopOpdbne https://t.co/dWJ8vzlyFD,viriya,119,NA
753571509080174592,1405906910033891334,2021-06-18T15:15:02Z,viriyabot,China mulls end to childbirth restrictions by 2025: report https://t.co/fmC9S4VQys https://t.co/jmMcCfTFIG,viriya,119,NA
6938462,1406103177196294148,2021-06-19T04:14:56Z,pearlykim,My curiosity for human interaction peaked at childbirth,Twitter for iPhone,74,NA
1050516384185245697,1406103105284964357,2021-06-19T04:14:39Z,MagicNigist,"Amid concern about falling birthrates, Chinese officials are drawing up plans to further loosen birth restrictions and transition toward policies that explicitly encourage childbirth https://t.co/Xo7aZhX073",Twitter for iPhone,139,NA
1649228197,1406103044568322056,2021-06-19T04:14:24Z,brittany_0727,"I heard that pregnancy and motherhood would change my stance on abortion, but if anything going through pregnancy, childbirth, and parenthood has only made me 10x more pro choice lol. I can't imagine forcing somebody through that kind of hell against their will.",Twitter for iPhone,140,NA
1074420847,1406102928990031872,2021-06-19T04:13:57Z,ProPlansElite,"Once the 21st comes by, and or finish creditor reports ill maintain back to the conjunctions harvest, religious value, then for new registrations as to be used with scientific ground work.

https://t.co/p5GePXOBPW

https://t.co/GUqt6c5Oaj
#bookoflambs #Ninurta #Enlil #Anu",Twitter Web App,272,NA
1292235489202728960,1406102892558229505,2021-06-19T04:13:48Z,China4Tech,"Amid concern about falling birthrates, Chinese officials are drawing up plans to further loosen birth restrictions and transition toward policies that explicitly encourage childbirth https://t.co/Xo7aZhX073",Twitter for iPhone,139,NA
2923526810,1406102741772955652,2021-06-19T04:13:12Z,Vic_Resist,"😡😡😡😡😡 “health of women” they say, when in fact the anti-choice folks do not give a DAMN about women.

In the states that are fighting so hard to keep us female humans subservient and at home, #Medicaid Expansion hasn’t happened and deaths in childbirth are high. https://t.co/ePZzttoyX2",Twitter for Android,140,NA
3762457152,1406102687716872192,2021-06-19T04:12:59Z,heybrookexo,"I heard that pregnancy and motherhood would change my stance on abortion, but if anything going through pregnancy, childbirth, and parenthood has only made me 10x more pro choice lol. I can't imagine forcing somebody through that kind of hell against their will.",Twitter for iPhone,140,NA
899595770147610624,1406102563515244545,2021-06-19T04:12:29Z,TAMBOFM1,"Amid concern about falling birthrates, Chinese officials are drawing up plans to further loosen birth restrictions and transition toward policies that explicitly encourage childbirth https://t.co/Xo7aZhX073",Twitter for Android,139,NA
186841614,1406102481952727043,2021-06-19T04:12:10Z,iphieajike,"I heard that pregnancy and motherhood would change my stance on abortion, but if anything going through pregnancy, childbirth, and parenthood has only made me 10x more pro choice lol. I can't imagine forcing somebody through that kind of hell against their will.",Twitter for Android,140,NA
553079273,1406102335856726017,2021-06-19T04:11:35Z,notsydneylol,"I heard that pregnancy and motherhood would change my stance on abortion, but if anything going through pregnancy, childbirth, and parenthood has only made me 10x more pro choice lol. I can't imagine forcing somebody through that kind of hell against their will.",Twitter for iPhone,140,NA
733806961582571520,1406102119329980416,2021-06-19T04:10:44Z,Luy_Elon,"Amid concern about falling birthrates, Chinese officials are drawing up plans to further loosen birth restrictions and transition toward policies that explicitly encourage childbirth https://t.co/Xo7aZhX073",Twitter for Android,139,NA
39081817,1406101695420059650,2021-06-19T04:09:02Z,emweeklyrpt,China mulls end to childbirth restrictions by 2025: report https://t.co/WtopOpdbne https://t.co/dWJ8vzlyFD,Twitter for Android,119,NA
435459476,1406100768759951361,2021-06-19T04:05:22Z,maddiedelau,"I heard that pregnancy and motherhood would change my stance on abortion, but if anything going through pregnancy, childbirth, and parenthood has only made me 10x more pro choice lol. I can't imagine forcing somebody through that kind of hell against their will.",Twitter for iPhone,140,NA
18536505,1406100426382974977,2021-06-19T04:04:00Z,lola314159,"Amid concern about falling birthrates, Chinese officials are drawing up plans to further loosen birth restrictions and transition toward policies that explicitly encourage childbirth https://t.co/Xo7aZhX073",Twitter for iPhone,139,NA
232609427,1406100275413331971,2021-06-19T04:03:24Z,KennedyJodyJ,"Amid concern about falling birthrates, Chinese officials are drawing up plans to further loosen birth restrictions and transition toward policies that explicitly encourage childbirth https://t.co/Xo7aZhX073",Twitter Web App,139,NA
1347306459802062854,1406100016121401344,2021-06-19T04:02:22Z,r00ting4grls,"Women celebrating their female bodies and their unique biological capabilities such as childbirth is not only their right but, it is a way of reclaiming agency and power in a society that considers women’s bodies shameful and public consumption in a way mens are not.",Twitter for iPhone,140,NA
1394177016,1404809359327207425,2021-06-15T14:33:46Z,eco_fun1,Mount Fuji is a special place for scenic beauty and one of Japan’s historic sites. Mount Fuji has inspired artists and poets and been the object of pilgrimage for centuries. Guardian dog is a protector of children and talisman for easy childbirth.　https://t.co/Pgbb908Tac,twittbot.net,271,NA
1394177016,1406099983430950914,2021-06-19T04:02:14Z,eco_fun1,"Hariko is a composite material consisting of paper pieces or pulp, bounded with an adhesive. It is a protector of children and talisman for easy childbirth. As such it’s a popular toy for kids and gift.　https://t.co/Pgbb90qu1K",twittbot.net,226,NA
1392307132838551554,1406099750483492866,2021-06-19T04:01:19Z,Estrell84378344,"Amid concern about falling birthrates, Chinese officials are drawing up plans to further loosen birth restrictions and transition toward policies that explicitly encourage childbirth https://t.co/Xo7aZhX073",Twitter for iPhone,139,NA
1024697782198784001,1406099674730225664,2021-06-19T04:01:01Z,RaoShakeelAhma5,"Amid concern about falling birthrates, Chinese officials are drawing up plans to further loosen birth restrictions and transition toward policies that explicitly encourage childbirth https://t.co/Xo7aZhX073",Twitter for Android,139,NA
822355214422441984,1406099540671926272,2021-06-19T04:00:29Z,PbolTex,"Chinese officials are reportedly considering ending all of the country’s restrictions on childbirth and will start introducing policies to encourage having children, The Wall Street Journal reports. https://t.co/oyHa9zhOWT",Twitter for iPhone,140,NA
1243665419501744133,1405865451024965635,2021-06-18T12:30:17Z,glitchbotio,"In five years, China went from a one-child policy to a three-child policy. Within the next five years, it could go to an anything-goes policy, sources say https://t.co/8zo65iH0mH",Motivational App,140,NA
1243665419501744133,1406099465874849794,2021-06-19T04:00:11Z,glitchbotio,"Amid concern about falling birthrates, Chinese officials are drawing up plans to further loosen birth restrictions and transition toward policies that explicitly encourage childbirth https://t.co/Xo7aZhX073",Motivational App,139,NA
3108351,1406099443234099200,2021-06-19T04:00:05Z,WSJ,"Amid concern about falling birthrates, Chinese officials are drawing up plans to further loosen birth restrictions and transition toward policies that explicitly encourage childbirth https://t.co/Xo7aZhX073",SocialFlow,206,NA
3108351,1405865428358889472,2021-06-18T12:30:12Z,WSJ,"In five years, China went from a one-child policy to a three-child policy. Within the next five years, it could go to an anything-goes policy, sources say https://t.co/8zo65iH0mH",SocialFlow,178,NA
43855487,1406099418974097412,2021-06-19T04:00:00Z,bsindia,"#China is considering ending its limits on childbirth by 2025 after finding its population growth is slowing down, said a report

#ChinaPopulationGrowth #ChinaChildbirth #Childbirth #TwoChildPolicy 
https://t.co/ypMfzvyo1X",TweetDeck,222,NA
1117985648819019777,1406097943212535808,2021-06-19T03:54:08Z,magicallylwt,"@tpwkayten oh mine wasnt like that shewas like ""simce when"" and i told her how ugly those borm potatoes are and how paimful childbirth seems and she was like ah oh well",Twitter for Android,157,NA
1263432445350817792,1406097453758226439,2021-06-19T03:52:11Z,xi_joe,China mulls end to childbirth restrictions by 2025: report https://t.co/WtopOpdbne https://t.co/dWJ8vzlyFD,Twitter for Android,119,NA
1041810618662178816,1406097442324422660,2021-06-19T03:52:08Z,DenaultWesley,"Chinese officials are reportedly considering ending all of the country’s restrictions on childbirth and will start introducing policies to encourage having children, The Wall Street Journal reports. https://t.co/oyHa9zhOWT",Twitter for Android,140,NA
168188701,1406097392630439937,2021-06-19T03:51:57Z,ais2o2,"Women celebrating their female bodies and their unique biological capabilities such as childbirth is not only their right but, it is a way of reclaiming agency and power in a society that considers women’s bodies shameful and public consumption in a way mens are not.",Twitter for Android,140,NA
1139921889877516288,1406096916203683842,2021-06-19T03:50:03Z,c_lazzie,“No woman should be forced to carry an unwanted pregnancy to term; and no woman should die due to pregnancy or childbirth. The foundation of a fair and equal world for women and girls in all their diversity is the right to decide about their own bodies.” https://t.co/oQ4ReYm1RI,Twitter Web App,140,NA
995883804257480704,1406096299804577792,2021-06-19T03:47:36Z,ltravel395,My Covid Story: Covid has been tougher on my body than childbirth was | Rina Singh https://t.co/hVmMJwCMPR,WordPress.com,106,NA
30929482,1406094659349217282,2021-06-19T03:41:05Z,Zig_theFrau,"Instead of telling women of childbirth age they shouldn’t drink, how about we tell them not to hook up with every guy, wait until they are married, and take parenting classes?  #Gutfeld",Twitter for iPhone,185,NA
1279646890561138688,1406094335490232321,2021-06-19T03:39:48Z,RaoKumbh,BREAKING NEWS: China mulls end to childbirth restrictions by 2025:Report https://t.co/TeYbqzKXdw #BirthRate #childbirth #China #OneChildPolicy #population,Twitter Web App,139,NA
1223594337314971648,1406093882132140035,2021-06-19T03:38:00Z,_emxoo,"I heard that pregnancy and motherhood would change my stance on abortion, but if anything going through pregnancy, childbirth, and parenthood has only made me 10x more pro choice lol. I can't imagine forcing somebody through that kind of hell against their will.",Twitter for iPhone,140,NA
1057076386626764800,1406093354660737027,2021-06-19T03:35:54Z,dropofraiin,"Women celebrating their female bodies and their unique biological capabilities such as childbirth is not only their right but, it is a way of reclaiming agency and power in a society that considers women’s bodies shameful and public consumption in a way mens are not.",Twitter for Android,140,NA
1309128704916893700,1406091529958182914,2021-06-19T03:28:39Z,ChanakyaForum,BREAKING NEWS: China mulls end to childbirth restrictions by 2025:Report https://t.co/TeYbqzKXdw #BirthRate #childbirth #China #OneChildPolicy #population,ChanakyaForum,154,NA
56789832,1406091048527429639,2021-06-19T03:26:44Z,Julia_Famularo,"NEW: China is considering plans to gradually scrap birth limits altogether, starting in places with lowest fertility rates, via @QiZHAI 
 https://t.co/gnRRBliKWB",Twitter for iPhone,140,NA
1380802499003641858,1405818563697405957,2021-06-18T09:23:59Z,leelunara,"ㅤㅤ   
And as months went by… six months later, a baby girl was born. Her name is Lee Lunara— adapted from the name Ara and Luna. And on that day, Junjin’s heart was broken… from the fact that his lover, Oh Nara, died from childbirth.
ㅤㅤ",Twitter for iPhone,236,NA
1380802499003641858,1406090826946473985,2021-06-19T03:25:51Z,leelunara,"ㅤㅤ   
Ara shook her head. “That’s okay, appa. Really.”

“Your eomma died from childbirth and gave me the beautiful farewell present; you. Her name is Oh Nara, and we both love the moon, so we name you Luna and Ara, combined as Lunara.”
ㅤㅤ",Twitter Web App,238,NA
1380802499003641858,1405818667170893829,2021-06-18T09:24:23Z,leelunara,"ㅤㅤ   
Or perhaps… more than a childbirth? Another secret that yet to be revealed. 
ㅤㅤ",Twitter for iPhone,85,NA
1316541674185728000,1406090769623130112,2021-06-19T03:25:38Z,tattyoldlinens,"@nytimes Jesus:  ""Help refugees and immigrants.""  The Church: ""Nah, force women to risk their lives in childbirth to produce more cheap labor.""",Twitter for Android,134,NA
1196835270727028737,1406090318223753227,2021-06-19T03:23:50Z,reecemoultons2,"Chinese officials are reportedly considering ending all of the country’s restrictions on childbirth and will start introducing policies to encourage having children, The Wall Street Journal reports. https://t.co/oyHa9zhOWT",Twitter for iPhone,140,NA
870470251791749120,1406090049175834624,2021-06-19T03:22:46Z,whymaja,“No woman should be forced to carry an unwanted pregnancy to term; and no woman should die due to pregnancy or childbirth. The foundation of a fair and equal world for women and girls in all their diversity is the right to decide about their own bodies.” https://t.co/oQ4ReYm1RI,Twitter for Android,140,NA
1388683216970817540,1406089698385092609,2021-06-19T03:21:22Z,TheEmpiresWrath,@swordmother //It’s throughout all the films too. She could have kept quiet when Obi Wan asked questions. She could have listened when he warned her about her safety- with Clovis and in childbirth.,Twitter for iPhone,184,NA
1363130638912610305,1406088437208338435,2021-06-19T03:16:21Z,J37020,China mulls end to childbirth restrictions by 2025: report https://t.co/WtopOpdbne https://t.co/dWJ8vzlyFD,Twitter Web App,119,NA
270475484,1406088337132199936,2021-06-19T03:15:58Z,RHTIII,THINGS THEY DON'T TELL YOU ABOUT CHILDBIRTH https://t.co/koWLX9mTKQ,Twitter for iPhone,85,NA
420389183,1406088119397539845,2021-06-19T03:15:06Z,Intprofessor,"China Considers Lifting All Childbirth Restrictions by 2025, Concerned about falling birthrates, policy makers plan further shift toward policies that explicitly encourage childbirth
https://t.co/pdOjHl5dmD",Twitter Web App,206,NA
801848792,1406087840291692548,2021-06-19T03:13:59Z,_CiannaMarie,"I heard that pregnancy and motherhood would change my stance on abortion, but if anything going through pregnancy, childbirth, and parenthood has only made me 10x more pro choice lol. I can't imagine forcing somebody through that kind of hell against their will.",Twitter for iPhone,140,NA
1400816417381904388,1406086620030279683,2021-06-19T03:09:08Z,thelasttour2164,"Any loosening of restrictions will likely come first in China’s economically depressed northeast. China’s three northeastern provinces, ie. its rust belt, have some of the lowest birthrates in the nation. Its population fell 1.2% over the past decade.
https://t.co/LeqsspJetK",Twitter for Android,140,NA
1099450872784797696,1406086478032097287,2021-06-19T03:08:34Z,SinhThienNguyen,China mulls end to childbirth restrictions by 2025: report https://t.co/WtopOpdbne https://t.co/dWJ8vzlyFD,Twitter for Android,119,NA
3138068765,1406086383387750402,2021-06-19T03:08:12Z,the_short_mess_,Gender pay gap. No paid parental leave. Maternal mortality. Changes to body during and after childbirth for which they are ridiculed. Lack of support from male partners who think that parenting is the sole responsibility of women. Kids are expensive + we’re broke. Fuck them kids. https://t.co/mGQGNO6rZ2,Twitter for Android,140,NA
29897850,1406086185445904385,2021-06-19T03:07:25Z,kimvie,China mulls end to childbirth restrictions by 2025: report https://t.co/WtopOpdbne https://t.co/dWJ8vzlyFD,Twitter for iPhone,119,NA
29897850,1405897015809040394,2021-06-18T14:35:43Z,kimvie,"Great to speak to midwives in Guatemala’s Western Highlands, working to keep mothers safe during childbirth w/ @usaid support. #Guatemala suffers from highest maternal mortality rates in Central America—&amp; rates here in Huehuetenango are nearly 2x as high as rest of the country. https://t.co/w1FvDFGqLk",Twitter for iPhone,140,NA
212525190,1406085974782791682,2021-06-19T03:06:34Z,ReNaissance_RoN,Watching childbirth will have you respecting &amp; appreciating women on an whole 'nother level,Twitter for Android,95,NA
4858918563,1406085815143260163,2021-06-19T03:05:56Z,mofukang,China mulls end to childbirth restrictions by 2025: report https://t.co/WtopOpdbne https://t.co/dWJ8vzlyFD,Twitter Web App,119,NA
1403939326472462336,1406085810856812544,2021-06-19T03:05:55Z,Ethan17521138,China mulls end to childbirth restrictions by 2025: report https://t.co/WtopOpdbne https://t.co/dWJ8vzlyFD,Twitter for Android,119,NA
71045141,1406085699481137155,2021-06-19T03:05:29Z,NewsTalk780KOH,China mulls end to childbirth restrictions by 2025: report https://t.co/WtopOpdbne https://t.co/dWJ8vzlyFD,Twitter Web App,119,NA
1917731,1406085598293725184,2021-06-19T03:05:05Z,thehill,China mulls end to childbirth restrictions by 2025: report https://t.co/WtopOpdbne https://t.co/dWJ8vzlyFD,SocialFlow,82,NA
1917731,1405904904128974857,2021-06-18T15:07:04Z,thehill,China mulls end to childbirth restrictions by 2025: report https://t.co/fmC9S4VQys https://t.co/jmMcCfTFIG,SocialFlow,82,NA
1181917499899691020,1406085562197590023,2021-06-19T03:04:56Z,in_violette,"I heard that pregnancy and motherhood would change my stance on abortion, but if anything going through pregnancy, childbirth, and parenthood has only made me 10x more pro choice lol. I can't imagine forcing somebody through that kind of hell against their will.",Twitter for Android,140,NA
255057316,1406085478474989568,2021-06-19T03:04:36Z,NatalieAbbas,"Chinese officials are reportedly considering ending all of the country’s restrictions on childbirth and will start introducing policies to encourage having children, The Wall Street Journal reports. https://t.co/oyHa9zhOWT",Twitter for iPhone,140,NA
19193740,1406085143606042632,2021-06-19T03:03:16Z,ircrc,"@Rocknrollrev @JFayeSF @dparisart @MentalCatParis @cmclymer “For a long time, I (G-d) have kept silent, I have been quiet and held myself back. But now, like a woman in childbirth, I cry out. I gasp and pant.” - Isa.42:14",Twitter for iPhone,161,NA
2214662928,1406084407652401155,2021-06-19T03:00:21Z,steff_ahknee,They said childbirth isn’t easy and now I know why they said it! I had my first baby yesterday and whew! Meet my daughter ladies and gentlemen! Her name is Pineapple Summers! She is the first yoni steaming spa in the federation of St.Kitts and Nevis🍍✨ https://t.co/ILFyqxmgMG,Twitter for iPhone,140,NA
3239290634,1406083721233588224,2021-06-19T02:57:37Z,des_marie09,"I heard that pregnancy and motherhood would change my stance on abortion, but if anything going through pregnancy, childbirth, and parenthood has only made me 10x more pro choice lol. I can't imagine forcing somebody through that kind of hell against their will.",Twitter for iPhone,140,NA
587108830,1406083415800266758,2021-06-19T02:56:24Z,66camshaft,"Chinese officials are reportedly considering ending all of the country’s restrictions on childbirth and will start introducing policies to encourage having children, The Wall Street Journal reports. https://t.co/oyHa9zhOWT",Twitter for Android,140,NA
830248235470057476,1406082727623860224,2021-06-19T02:53:40Z,BraveNewWorld_1,"Women celebrating their female bodies and their unique biological capabilities such as childbirth is not only their right but, it is a way of reclaiming agency and power in a society that considers women’s bodies shameful and public consumption in a way mens are not.",Twitter Web App,140,NA
1195923897109139456,1406082708871208966,2021-06-19T02:53:36Z,BloomMiaHannah,"Chinese officials are reportedly considering ending all of the country’s restrictions on childbirth and will start introducing policies to encourage having children, The Wall Street Journal reports. https://t.co/oyHa9zhOWT",Twitter for iPhone,140,NA
77201546,1406082388317249538,2021-06-19T02:52:19Z,Maxomom,@WajahatAli Wait... there’s more to come. The eventual questions about childbirth are rough. 6 yr old grandson asked if I just “squeezed” his Dad out or if he was cut out. 😳,Twitter for iPhone,161,NA
